,job_id,benefits,bid,campaign_budget,campaign_id,city_name,company_logo,company_name,description,feed_id,lat,lon,major_category,minor_category,pay_currentcy,pay_from,pay_option,pay_to,pay_type,postal_code,requirements,state,status,title,work_schedule
1199,2043,['Life insurance'],0,,221,South Gate,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Decsc,,33.9446,-118.193,Emergency Services / Enforcement,Parking Enforcement,,1000.0,2.0,,1.0,90280,['Sleep'],California,1,Job1700,PART_TIME
1200,1987,['Health insurance'],0,,10,Brooklyn,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,40.5766,-73.9887,Capital Markets,Financial Sales / Broker,,1000.0,2.0,,1.0,11224,['Javascript'],New York,1,Job1427_update,PART_TIME
1201,1260,['Life insurance'],0,,53,West New York,,FPT - managed,123,,40.7881,-74.0115,Construction / Facilities,HAZMAT,,123.0,0.0,,1.0,7093,['Php'],New Jersey,1,Who is your daddy,Full Time
1202,1440,"['Health insurance', 'Life insurance']",0,,12,Phoenix,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658520415638.jpeg,GOTORO,abc,,43.2549,-76.3191,,,,50.0,1.0,,1.0,13135,"['Hazmat Endorsement', 'Sleep']",New York,1,CEO_update,PART_TIME
1203,1002,"['Health insurance', 'SOS']",0,,131,Mount Vernon,,FPT,Desc,,38.3312,-88.9026,Construction / Facilities,Demolitions,,2000.0,0.0,,1.0,62864,['Sleep'],Illinois,1,Job1335157,Part Time
1204,165,"['Health insurance', 'Life insurance']",0,,48,New York,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,40.7986,-73.9666,Capital Markets,Trader,,1212.0,0.0,,1.0,10025,['Javascript'],New York,2,Job 342,Full Time
1205,576,"['PHP', 'Retirement benefit or accounts']",0,,48,Pearland,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,,29.546,-95.3508,Government,City Official - Non Elected,,1000.0,0.0,,1.0,77584,['Php'],Texas,1,Java BE,Full Time
1206,562,['Employee assistance programs(mental and emotional wellbing)'],0,,5,Chicago,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,The question must had an answer question,,41.748,-87.7148,Construction / Facilities,Masonry - Finishing,,32.0,0.0,,1.0,60652,"['C#', 'aa']",Illinois,1,The question must had an answer question,Part Time
1207,301,"['Flexible and remote working options', 'Life insurance', 'Retirement benefit or accounts']",0,,8,Brooklyn,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.6914,-73.9279,Capital Markets,Trader,,2000.0,0.0,,1.0,11221,"['mySql', 'C#', 'Javascript']",New York,2,Job 1022,Part Time
1208,1116,['Flexible and remote working options'],0,,178,Bell Gardens,,Gotoro 0805,Desc,,33.9707,-118.171,Education / Higher Education,Enrollment / General,,200.0,0.0,,1.0,90201,['bb'],California,1,Job 1526187,Part Time
1209,192,"['Health insurance', 'Life insurance', 'Flexible and remote working options']",0,,90,Corona,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,This is description,,40.7496,-73.8526,Capital Markets,Trader,,2000.0,0.0,,1.0,11368,"['Javascript', 'C#']",New York,1,Job 957,Full Time
1210,1264,['Life insurance'],0,,53,Hoboken,,FPT - managed,123,,40.7452,-74.0322,Construction / Facilities,HAZMAT,,123.0,0.0,,1.0,7030,['Php'],New Jersey,1,Who is your daddy,Full Time
1211,1076,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options']",0,,48,North Bergen,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"Develop Apex (classes and triggers), Lightning Components, and Visualforce to extend Salesforce in order to support business requirements,",,40.7936,-74.0261,Construction / Facilities,Foreman,,1000.0,0.0,,1.0,7047,['Javascript'],New Jersey,1,Junior Salesforce Developer (JavaScript),Full Time
1212,574,"['PHP', 'Retirement benefit or accounts']",0,,48,Sugar Land,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,,29.5665,-95.6356,Government,City Official - Non Elected,,1000.0,0.0,,1.0,77479,['Php'],Texas,1,Java BE,Full Time
1213,1267,['Life insurance'],0,,53,Brooklyn,,FPT - managed,123,,40.5766,-73.9887,Construction / Facilities,HAZMAT,,123.0,0.0,,1.0,11224,['Php'],New York,1,Who is your daddy,Full Time
1214,1283,['Life insurance'],0,,70,North Bergen,,FPT - managed,adasd,,40.7936,-74.0261,Construction / Facilities,Highway Maintenance,,123.0,2.0,,1.0,7047,['C#'],New Jersey,1,Who your daddy,Full Time
1215,917,"['Health insurance', 'Life insurance']",0,,122,Katy,,test,test 1407 0924,,29.7463,-95.7383,Construction / Facilities,Foreman,,1000.0,0.0,,1.0,77450,"['C#', 'Sleep']",Texas,1,test 1407 0924,Part Time
1216,285,"['Health insurance', 'Life insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0,,57,Westminster,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"VinBrain is a company funded by Vingroup, the largest conglomerate in Vietnam by market capitalization. Our mission is to perform cutting-edge research and development of AI, Machine Learning, and Deep Learning technologies and products that will lead to improve healthcare system and quality of life. At VinBrain, we believe the greatest promise of Big Data lies in healthcare. We believe that by solving unique and challenging problems at the intersection of (medical) Big Data, AI, IoT, and IoP (Internet of People), we can improve the outcomes for patients around the globe. We have assembled seasoned researchers, engineers, and entrepreneurs from world-class companies such as Microsoft, Amazon, Adobe and Google to build the platform and services to achieve this. If you are motivated to be part of something special and to be a catalyst for improving lives and healthier communities, we want to talk to you.",,33.7525,-117.994,Capital Markets,Trader,,2000.0,0.0,,1.0,92683,"['Javascript', 'mySql', 'C#']",California,2,Network vN,Full Time
1217,1213,['Retirement benefit or accounts'],0,,1,Forest Hills,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job bt lta 720 348,,40.7209,-73.8461,Construction / Facilities,Line Worker,,12344.0,0.0,,1.0,11375,"['C#', 'Sleep']",New York,1,create job bt lta 720 350,Full Time
1218,431,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,5,Ridgewood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,40.701,-73.8901,Construction / Facilities,Finish Carpenter,,2000.0,0.0,,1.0,11385,"['Javascript', 'C#']",New York,1,Job 338,Part Time
1219,517,"['Retirement benefit or accounts', 'Flexible and remote working options', 'Salary']",0,,101,Long Beach,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.8649,-118.181,Emergency Services / Enforcement,Parking Enforcement,,2000.0,0.0,,1.0,90805,"['Javascript', 'Php', 'Laravel']",California,1,Job 1227,Part Time
1220,278,"['Health insurance', 'Life insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Employee assistance programs(mental and emotional wellbing)']",0,,48,South Hackensack,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"Who we are looking for: experienced frontend engineers who will play a central role in building out both the large-scale intelligent products that runs in the cloud to improve patients and doctor experiences. As a member of our dynamic, agile team, you will have influence on defining product features, design and implement products features and drive operational excellence, and spearhead the engineering best practices that enable a high-quality product.",,40.8573,-74.0467,Capital Markets,Trader,,20129.0,0.0,,1.0,7606,"['Javascript', 'C#', 'mySql']",New Jersey,2,BE Việt Nam!,Full Time
1221,1908,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,Granite Bay,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,38.7513,-121.181,Construction / Facilities,Demolitions,,3000.0,0.0,,1.0,95746,"['Php', 'aa']",California,1,shipper,FULL_TIME
1222,943,['Life insurance'],0,,13,Norwalk,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Job1415147,,33.9068,-118.083,Education / Higher Education,Counselor,,2000.0,0.0,,1.0,90650,['Sleep'],California,1,Job1415147,Part Time
1223,680,['Health insurance'],0,,1,San Jose,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,37.2249,-121.764,Construction / Facilities,Foreman,,2000.0,0.0,,1.0,95139,"['mySql', 'aa']",California,1,Job 2341,Full Time
1224,1297,['Life insurance'],0,,70,Donna,,FPT - managed,adasd,,26.1619,-98.0567,Construction / Facilities,Highway Maintenance,,123.0,2.0,,1.0,78537,['C#'],Texas,1,Who your daddy,Full Time
1225,1075,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options']",0,,48,Jackson Heights,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"Develop Apex (classes and triggers), Lightning Components, and Visualforce to extend Salesforce in order to support business requirements,",,40.7517,-73.8836,Construction / Facilities,Foreman,,1000.0,0.0,,1.0,11372,['Javascript'],New York,1,Junior Salesforce Developer (JavaScript),Full Time
1226,762,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,El Monte,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,test create job le the anh desc,,34.0734,-118.014,Construction / Facilities,Line Worker,,12344.0,0.0,,1.0,91732,"['aa', 'Php']",California,1,test create job le the anh,Full Time
1227,325,"['Health insurance', 'Flexible and remote working options', 'Retirement benefit or accounts']",0,,97,El Paso,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,31.758,-106.489,Capital Markets,Trader,,123.0,0.0,,1.0,79954,"['Javascript', 'C#', 'mySql']",Texas,1,Job 220,Full Time
1228,1091,"['Flexible and remote working options', 'Life insurance']",0,,144,Medford,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,normal,,40.8258,-72.9833,Construction / Facilities,Highway Maintenance,,1000.0,0.0,,1.0,11763,"['Javascript', 'mySql']",New York,2,Normal developer,Full Time
1229,1161,"['Life insurance', 'Health insurance']",0,,63,Azusa,,Gotoro 6,Desc,,34.2656,-117.867,Education / Higher Education,Teacher - Preschool,,2000.0,2.0,,1.0,91702,['mySql'],California,1,Job2252187,Part Time
1230,1071,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options']",0,,48,Ithaca,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"Develop Apex (classes and triggers), Lightning Components, and Visualforce to extend Salesforce in order to support business requirements,",,42.431,-76.4996,Construction / Facilities,Foreman,,1000.0,0.0,,1.0,14850,['Javascript'],New York,1,Junior Salesforce Developer (JavaScript),Full Time
1231,1980,['Health insurance'],0,,10,West New York,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,40.7881,-74.0115,Capital Markets,Financial Sales / Broker,,1000.0,2.0,,1.0,7093,['Javascript'],New Jersey,1,Job1427_update,PART_TIME
1232,540,"['Paid time off (PTO) such as sick day and vacation days', 'SQL']",0,,54,Lake Elsinore,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.6928,-117.303,Education / Higher Education,Enrollment / General,,1000.0,0.0,,1.0,92532,"['Javascript', 'VueJs']",California,1,Job 1258,Part Time
1233,1922,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,1,Norwalk,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,dessc,,33.9068,-118.083,Capital Markets,Trader,,600.0,0.0,,1.0,90650,"['Php', 'bb']",California,1,crypto digger,FULL_TIME
1234,1901,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,El Dorado Hills,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,38.6764,-121.058,Construction / Facilities,Demolitions,,3000.0,0.0,,1.0,95762,"['Php', 'aa']",California,1,shipper,FULL_TIME
1235,450,"['Flexible and remote working options', 'Life insurance']",0,,58,Houston,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.8264,-95.6621,Construction / Facilities,Masonry - Finishing,,3000.0,0.0,,1.0,77084,['Sleep'],Texas,2,Job 452,Part Time
1236,734,['Retirement benefit or accounts'],0,,117,Norwalk,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,this is a job,,33.9068,-118.083,Construction / Facilities,Line Worker,,5000.0,0.0,,1.0,90650,['C#'],California,1,Recruit IT BA,Full Time
1237,811,['Health insurance'],0,,15,Bell Gardens,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,33.9707,-118.171,Construction / Facilities,Line Worker,,2000.0,0.0,,1.0,90201,['Sleep'],California,1,Job 1030,Part Time
1238,933,['Retirement benefit or accounts'],0,,13,Birds Landing,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Job1411147,,38.1328,-121.838,Emergency Services / Enforcement,Correctional Officesr and Jailers,,123.0,2.0,,1.0,94512,['C#'],California,1,Job1411147,Full Time
1239,196,"['Health insurance', 'Life insurance', 'Flexible and remote working options']",0,,90,New York,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,This is description,,40.7986,-73.9666,Capital Markets,Trader,,2000.0,0.0,,1.0,10025,"['Javascript', 'C#']",New York,1,Job 957,Full Time
1240,136,['Health insurance'],0,,33,Cicero,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Ã†Â°,,41.8378,-87.7601,Capital Markets,Trader,,,,,,60804,['Javascript'],Illinois,1,test job,Part Time
1241,1873,"['PHP', 'SOS']",0,,223,West New York,,FPT - managed,Desc,,40.7881,-74.0115,Emergency Services / Enforcement,Police and Sherrifs Patrol Officers,,1000.0,2.0,,1.0,7093,"['bb', 'Php']",New Jersey,1,Job1817,PART_TIME
1242,990,"['Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options', 'Employee assistance programs(mental and emotional wellbing)']",0,,127,Mckinney,,FPT,aaa,,33.1731,-96.6977,Construction / Facilities,Demolitions,,1300.0,0.0,,1.0,75070,"['Javascript', 'mySql', 'aa']",Texas,1,FE Con meo,Full Time
1243,1446,"['Retirement benefit or accounts', 'PHP']",0,,12,Martinez,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,37.995400000000004,-122.135,Construction / Facilities,Demolitions,,1000.0,0.0,,1.0,94553,"['C#', 'aa']",California,2,Job 1518,PART_TIME
1244,239,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days', 'Retirement benefit or accounts']",0,,11,Woodside,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.7448,-73.9052,Capital Markets,Trader,,2000.0,0.0,,1.0,11377,"['C#', 'Javascript']",New York,2,Job 436,Part Time
1245,1081,"['Flexible and remote working options', 'Life insurance']",0,,144,Huntington Station,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,normal,,40.8144,-73.3609,Construction / Facilities,Highway Maintenance,,1000.0,0.0,,1.0,11746,"['Javascript', 'mySql']",New York,1,Normal developer,Full Time
1246,489,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days']",0,,62,Cypress,,Publisher Company,Desc,,29.9727,-95.6968,Construction / Facilities,Demolitions,,2000.0,0.0,,1.0,77410,"['C#', 'Javascript', 'Php']",Texas,1,Job 214,Part Time
1247,1259,['Life insurance'],0,,53,Jersey City,,FPT - managed,123,,40.6985,-74.0805,Construction / Facilities,HAZMAT,,123.0,0.0,,1.0,7305,['Php'],New Jersey,1,Who is your daddy,Full Time
1248,1315,"['Health insurance', 'Life insurance', 'PHP']",0,,193,Los Angeles,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_194_1658821820952.png,NVM,Job 1115,,33.967,-118.172,Construction / Facilities,Foreman,,5555.0,2.0,,1.0,90096,"['mySql', 'Javascript', 'Java']",California,1,Job 1115,Full Time
1249,353,['Retirement benefit or accounts'],0,,59,Albuquerque,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,35.0725,-106.578,Capital Markets,Trader,,2000.0,0.0,,1.0,87108,['mySql'],New Mexico,2,Job 1130,Part Time
1250,181,['Health insurance'],0,,1,Buena Park,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.8461,-118.012,Capital Markets,Trader,,1234.0,2.0,,1.0,90620,['Javascript'],California,2,Job1203_update,Full Time
1251,66,['Paid time off (PTO) such as sick day and vacation days'],0,,1,Norwalk,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,33.9068,-118.083,Capital Markets,Trader,,,,,,90650,['Javascript'],California,2,123,Full Time
1252,321,"['Health insurance', 'Flexible and remote working options', 'Retirement benefit or accounts']",0,,97,Panorama City,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,34.2241,-118.445,Capital Markets,Trader,,123.0,0.0,,1.0,91402,"['Javascript', 'C#', 'mySql']",California,1,Job 220,Full Time
1253,1290,['Life insurance'],0,,70,Hackensack,,FPT - managed,adasd,,40.889,-74.0461,Construction / Facilities,Highway Maintenance,,123.0,2.0,,1.0,7601,['C#'],New Jersey,1,Who your daddy,Full Time
